EventID,event_name,SampleID,area,catch_date,age,length,expertise,reader,IsApproved,strata
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,1,Reader.03,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,1,Reader.04,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,1,Reader.05,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,1,Reader.06,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,1,Reader.07,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,1,Reader.08,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,1,Reader.09,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,0,Reader.11,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,0,Reader.12,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,0,Reader.13,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,0,Reader.14,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,0,Reader.15,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,0,Reader.16,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,0,Reader.17,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,5,215,0,Reader.18,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,0,Reader.19,1,a
1,bogus small exchange,02_2015B_16858,B,01-02-2015,6,215,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,1,Reader.01,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.02,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.03,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.04,1,a
1,bogus small exchange,07_2015A_16915,A,01-07-2015,0,116,0,Reader.20,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.06,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.07,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.08,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,1,Reader.09,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.01,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,2,130,0,Reader.11,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.12,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.13,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.14,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.15,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.16,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.17,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.02,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.03,1,a
1,bogus small exchange,03_2015B_16883,B,01-03-2015,1,130,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16827,A,01-09-2015,3,218,1,Reader.01,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.02,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.03,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.04,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.05,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.06,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.07,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,1,Reader.08,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,1,Reader.09,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,1,Reader.10,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,3,179,0,Reader.11,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,0,Reader.12,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,0,Reader.13,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,3,179,0,Reader.14,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,0,Reader.15,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,0,Reader.16,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,0,Reader.17,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,0,Reader.18,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,2,179,0,Reader.19,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16828,A,01-09-2015,2,206,1,Reader.01,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,1,Reader.02,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,1,Reader.03,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,1,Reader.04,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,2,145,1,Reader.06,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,1,Reader.07,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,2,145,1,Reader.08,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.05,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,2,145,1,Reader.10,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,0,Reader.11,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,1,145,0,Reader.12,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,0,Reader.13,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,2,145,0,Reader.14,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,0,Reader.16,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,0,Reader.17,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,2,145,0,Reader.18,1,a
1,bogus small exchange,03_2015B_16808,B,01-03-2015,3,145,0,Reader.19,1,a
1,bogus small exchange,09_2015A_16829,A,01-09-2015,2,214,1,Reader.01,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.02,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.03,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.04,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.05,0,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.06,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,3,184,1,Reader.07,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,3,184,1,Reader.08,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,1,Reader.09,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,4,184,0,Reader.11,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.12,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.13,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,3,184,0,Reader.14,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.15,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.16,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.17,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.18,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,3,184,0,Reader.19,1,a
1,bogus small exchange,04_2015B_16853,B,01-04-2015,2,184,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16830,A,01-09-2015,3,218,1,Reader.01,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.07,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.08,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,1,120,1,Reader.04,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.09,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,1,120,1,Reader.06,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,1,Reader.10,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.11,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.12,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.13,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.15,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.16,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.17,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,1,120,0,Reader.14,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.18,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,0,120,0,Reader.19,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.01,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.04,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.05,1,a
1,bogus small exchange,06_2015B_16854,B,01-06-2015,1,120,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,1,Reader.01,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.02,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.03,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.04,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,1,165,1,Reader.05,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.06,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.07,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,1,Reader.08,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,1,165,1,Reader.09,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,4,165,0,Reader.11,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,1,165,0,Reader.12,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.13,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.14,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.15,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.16,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.17,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.18,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,2,165,0,Reader.19,1,a
1,bogus small exchange,06_2015B_16884,B,01-06-2015,1,165,0,Reader.20,1,a
1,bogus small exchange,09_2015A_16832,A,01-09-2015,3,219,1,Reader.01,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.06,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.07,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.08,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.09,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,1,Reader.10,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,0,Reader.12,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,0,Reader.13,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,0,Reader.14,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,0,Reader.18,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,0,142,0,Reader.20,1,a
1,bogus small exchange,03_2015A_16924,A,01-03-2015,0,170,1,Reader.10,1,a
1,bogus small exchange,03_2015A_16924,A,01-03-2015,0,170,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,0,188,1,Reader.09,0,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,0,189,1,Reader.09,0,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,0,188,1,Reader.09,0,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.01,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.02,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.03,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.04,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.05,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.06,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.07,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.08,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.09,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,1,Reader.10,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.12,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.13,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.14,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.15,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.16,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.17,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.18,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.19,1,a
1,bogus small exchange,11_2015B_16816,B,01-11-2015,0,109,0,Reader.20,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.01,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.02,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.03,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.04,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.01,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,2,135,1,Reader.02,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,2,135,1,Reader.03,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.06,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,1,135,1,Reader.06,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,2,135,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,2,135,1,Reader.08,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.08,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,2,135,0,Reader.11,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.09,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,1,Reader.10,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,1,135,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,1,135,0,Reader.18,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,3,135,0,Reader.19,1,a
1,bogus small exchange,07_2015B_16812,B,01-07-2015,1,135,0,Reader.20,1,a
1,bogus small exchange,03_2015B_16835,B,01-03-2015,1,179,1,Reader.01,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,1,Reader.02,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,3,150,1,Reader.03,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,1,150,1,Reader.04,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,1,150,1,Reader.05,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,1,150,1,Reader.06,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,3,150,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,1,Reader.08,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.11,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,1,Reader.10,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.11,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.12,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.13,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,1,150,0,Reader.14,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.15,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.17,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,2,150,0,Reader.18,1,a
1,bogus small exchange,07_2015B_16811,B,01-07-2015,3,150,0,Reader.19,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.13,1,a
1,bogus small exchange,03_2015A_16836,A,01-03-2015,3,188,1,Reader.01,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,3,160,1,Reader.02,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,3,160,1,Reader.03,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,1,Reader.04,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,1,160,1,Reader.05,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,1,160,1,Reader.06,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,3,160,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,1,Reader.08,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.15,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,1,Reader.10,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.11,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,1,160,0,Reader.12,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.13,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,3,160,0,Reader.14,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.15,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.17,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.18,1,a
1,bogus small exchange,07_2015B_16813,B,01-07-2015,2,160,0,Reader.19,1,a
1,bogus small exchange,03_2015A_16837,A,01-03-2015,2,181,1,Reader.01,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.02,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.03,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.04,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.06,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.08,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.09,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,1,Reader.10,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,3,140,0,Reader.11,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.17,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.13,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.14,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.15,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.17,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.18,1,a
1,bogus small exchange,07_2015B_16849,B,01-07-2015,1,140,0,Reader.19,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.18,1,a
1,bogus small exchange,03_2015A_16838,A,01-03-2015,3,200,1,Reader.01,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,1,Reader.02,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,5,211,1,Reader.03,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,1,Reader.04,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,1,Reader.05,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,4,211,1,Reader.07,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,1,Reader.08,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,4,211,1,Reader.09,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,1,Reader.10,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,5,211,0,Reader.11,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,0,Reader.12,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,4,211,0,Reader.13,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,4,211,0,Reader.14,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,0,Reader.15,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,0,Reader.16,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,0,Reader.17,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,2,211,0,Reader.18,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,4,211,0,Reader.19,1,a
1,bogus small exchange,07_2015B_16863,B,01-07-2015,3,211,0,Reader.20,1,a
1,bogus small exchange,03_2015A_16839,A,01-03-2015,3,186,1,Reader.01,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,1,142,1,Reader.02,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,1,142,1,Reader.03,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.19,1,a
1,bogus small exchange,08_2015A_16818,A,01-08-2015,0,143,0,Reader.20,1,a
1,bogus small exchange,01_2015B_16821,B,01-01-2015,0,141,1,Reader.09,0,a
1,bogus small exchange,09_2015A_16828,A,01-09-2015,0,206,1,Reader.09,0,a
1,bogus small exchange,09_2015A_16829,A,01-09-2015,0,214,1,Reader.09,0,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.01,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.02,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,5,142,0,Reader.11,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.03,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.04,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.05,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,1,142,0,Reader.15,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,1,142,0,Reader.16,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.06,1,a
1,bogus small exchange,08_2015B_16855,B,01-08-2015,3,142,0,Reader.19,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.07,1,a
1,bogus small exchange,03_2015A_16840,A,01-03-2015,3,177,1,Reader.01,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,1,Reader.02,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.04,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.05,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.06,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.07,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,1,Reader.08,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.09,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,1,Reader.10,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,4,182,0,Reader.11,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,0,Reader.12,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,0,Reader.13,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,3,182,0,Reader.14,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,3,182,0,Reader.15,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,0,Reader.16,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,0,Reader.17,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,0,Reader.18,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,2,182,0,Reader.19,1,a
1,bogus small exchange,08_2015B_16857,B,01-08-2015,1,182,0,Reader.20,1,a
1,bogus small exchange,02_2015B_16841,B,01-02-2015,3,170,1,Reader.01,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.08,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.09,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,1,Reader.10,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.12,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.13,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.14,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.15,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.16,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.17,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,1,124,0,Reader.11,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.18,1,a
1,bogus small exchange,09_2015B_16833,B,01-09-2015,0,124,0,Reader.19,1,a
